MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
241.2,41.39,88.28,0.468,8.97,22.88,0.393,32.41,65.4,0.495,20.86,27.48,0.757,47.33,22.77,5.94,14.24,8.68,112.4,102.4,88.7,0.259,0.519,12.5,27.7,0.236,0.468,13.5,74.6,0.226,0.5608,0.5501,-3.28,3.78,7.08,1.91,-1.82,3.74,1.77,-2.81,2.91,3.8,0.0,15.78,5.59,5.45,6.4,4.24,1.96
