MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
240.6,40.8,87.91,0.464,6.63,18.91,0.352,34.17,68.89,0.495,22.78,27.97,0.814,47.55,23.22,5.41,13.93,4.7,111.1,106.1,90.2,0.215,0.502,12.3,26.7,0.259,0.474,11.7,75.0,0.252,0.5538,0.5691,-2.39,3.34,-2.77,2.23,7.81,0.0,2.31,-2.64,2.49,1.0,12.12,-3.2,7.03,1.31,4.63,-9.09,-11.57
