MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
242.1,39.5,86.94,0.454,5.11,14.25,0.356,34.38,72.68,0.473,22.85,29.59,0.772,45.92,23.93,5.98,16.21,-2.23,106.9,108.9,91.1,0.165,0.483,14.0,29.7,0.263,0.501,12.9,71.7,0.217,0.5349,0.6058,-1.41,-0.56,-1.66,-2.32,2.25,11.23,-2.19,3.64,-1.0,-2.82,13.85,-25.71,-5.82,-1.3,-0.8,6.07,-2.5
