MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
242.4,41.62,88.57,0.47,11.76,31.6,0.371,29.86,56.97,0.525,17.49,22.8,0.767,45.51,25.67,5.01,15.34,1.57,112.5,111.0,96.8,0.357,0.536,13.4,25.7,0.198,0.539,12.6,77.5,0.173,0.5704,0.6167,-0.52,3.59,2.48,3.02,0.0,15.24,-0.26,5.25,2.64,2.87,2.59,5.99,-2.99,-2.2,-3.45,10.37,-3.16
