MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
240.6,41.81,91.29,0.458,6.74,18.51,0.366,34.96,72.78,0.481,21.02,27.42,0.767,47.3,25.48,6.62,13.36,6.67,111.4,102.9,87.3,0.203,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,0.5377,0.6094,-5.52,3.62,1.1,-0.67,1.58,10.11,0.54,4.26,-0.49,-0.41,-0.44,-8.6,13.84,4.28,5.44,-5.62,1.28
