MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
240.6,39.45,87.34,0.452,10.47,29.79,0.351,28.97,57.45,0.504,15.76,20.84,0.757,42.29,23.79,4.98,14.74,-4.92,105.2,110.1,98.1,0.342,0.512,13.3,20.0,0.18,0.525,12.8,75.6,0.187,0.5445,0.603,0.82,-3.14,-3.04,-1.1,-1.31,-10.32,-2.71,2.91,-2.02,-1.73,-6.74,1.54,-2.22,-1.38,-0.76,3.11,-1.62
