MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
242.1,38.28,87.0,0.441,12.72,35.78,0.356,25.55,51.22,0.5,17.44,22.65,0.772,44.5,23.75,4.81,15.23,-3.67,106.9,110.6,98.9,0.411,0.514,13.6,21.0,0.201,0.517,11.0,77.0,0.201,0.5501,0.6204,1.64,-1.57,-1.66,-1.89,0.65,-5.83,-0.91,5.88,-1.01,-1.35,4.14,22.03,-4.53,-1.84,0.77,-4.14,-15.45
