MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
241.5,37.11,84.81,0.438,4.63,14.24,0.324,32.47,70.56,0.46,22.44,28.7,0.781,43.26,22.76,5.28,15.53,-6.56,101.2,109.1,92.1,0.167,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.236,0.5196,0.6133,-0.33,-5.87,-10.5,-5.0,3.44,-13.49,-0.28,4.92,-3.84,-6.44,14.28,-24.81,-3.55,-1.48,-1.2,-2.16,-3.26
