MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
241.5,42.66,91.64,0.466,8.51,21.88,0.389,34.15,69.75,0.49,17.68,22.99,0.769,46.2,24.09,4.31,13.15,5.46,111.5,105.7,89.9,0.239,0.512,11.4,27.0,0.193,0.501,13.5,75.4,0.184,0.5479,0.5646,-2.71,3.72,7.45,1.19,1.85,1.12,2.86,-3.41,1.4,3.01,-16.46,7.6,13.84,1.68,-0.8,20.35,2.04
