MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
240.3,38.33,86.73,0.442,9.26,27.78,0.334,28.97,58.94,0.492,17.62,23.79,0.741,43.91,21.2,4.48,15.63,-8.8,103.5,112.8,100.3,0.32,0.495,13.9,22.5,0.203,0.533,11.9,76.5,0.212,0.5315,0.553,3.08,-4.7,-7.74,-3.46,-3.39,0.89,-1.55,-5.62,-4.36,-5.0,5.18,-4.99,-6.84,-3.86,-2.3,-9.84,-8.54
