MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,TRB,AST,BLK,TOV,SRS,ORtg,DRtg,Pace,3PAr,eFG%,TOV%,ORB%,FT/FG,OppeFG%,OppTOV%,DRB%,OppFT/FG,TS%,AST%,RelPace,RelORtg,Rel3P%,Rel2P%,RelFT%,RelORB%,RelDRB%,RelAST%,RelTS%,ReleFG%,RelFT/FG,Rel3PAr,RelTOV%,RelDRtg,RelOpeFG,RelOpFTR,RelOpTOV
240.9,38.54,86.98,0.444,9.38,25.08,0.374,29.16,61.79,0.472,19.47,25.39,0.768,43.94,23.14,5.09,15.39,-1.87,106.0,107.5,97.7,0.289,0.498,13.5,24.4,0.224,0.498,14.1,73.9,0.271,0.5396,0.6004,5.73,-1.4,3.31,-2.52,1.72,-8.62,0.81,2.72,-0.13,0.2,-3.04,30.12,-2.04,-0.0,-0.2,-17.31,6.57
